314,68451,The Day the Clown Cried,1972,United States,"Helmut Doork, a once great and famous clown, is fired from the circus. Getting drunk at a local bar, he pokes fun at Hitler in front of some Gestapo agents, who arrest and send him to a prison camp. Helmut angers his fellow prisoners by refusing to perform for them, wanting to preserve his legend. As times passes, Jews are brought into the camp, with fraternizing between them and the other prisoners strictly prohibited. Eventually, Helmut is forced by the others to perform or be beaten. His act bombs and he leaves the barracks depressed, trying the routine out again alone in the prison yard. He hears laughter and sees a group of Jewish children watching him through a fence. Happy to be appreciated again, he makes a makeshift clown suit and begins to regularly perform. His audience grows, but a new prison Commandant orders Helmut to stop. When he refuses and continues to perform, he's beaten and thrown in solitary confinement. But the Nazis soon come up with a use for Helmut, keeping the children quiet as they are loaded into a boxcar to be sent to another camp. Helmut complies, but is accidentally locked in with the children and arrives the next day at Auschwitz.",Drama,0.118,0.078,0.208
315,43456,The Day the Earth Stood Still,1951,United States,"Travelling with mind-boggling speed, a gleaming unidentified flying object zooming in from the boundless deep space, penetrates the Earth's atmosphere, landing smoothly in Cold War-Washington, D.C. Encircled by large yet feeble military forces, the peaceful intergalactic ambassador, Klaatu, emerges from the mysterious vessel accompanied by the silently dangerous robot of incomprehensible power, Gort, only to witness firsthand the earthlings' hospitality. The sophisticated humanoid declares that he comes in peace; however, he needs to assemble the world's greatest minds to hear his merciful warning and a definitive ultimatum. Is Klaatu the messenger of humanity's doom?","Drama, Sci-Fi",0.144,0.066,0.192
316,97165,Dead Poets Society,1989,United States,"Painfully shy Todd Anderson has been sent to the school where his popular older brother was valedictorian. His roommate, Neil Perry, although exceedingly bright and popular, is very much under the thumb of his overbearing father. The two, along with their other friends, meet Professor Keating, their new English teacher, who tells them of the Dead Poets Society, and encourages them to go against the status quo. Each does so in his own way, and is changed for life.","Comedy, Drama",0.126,0.09,0.264
317,1431045,Deadpool,2016,United States,"This is the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.","Action, Adventure, Comedy, Sci-Fi",0.124,0.21,0.17
318,2172095,White People,2015,"Sweden, Finland, Denmark",,"Drama, Mystery, Sci-Fi",0.176,0.09,0.174
319,1755079,"Debt: The Good, the Bad, & the Ugly",2011,,,Family,0.108,0.194,0.192
320,800240,Deception,2008,United States,"Cat and mouse. Jonathan McQuarry is an auditor in Manhattan, moving from office to office checking their books. While working late, a smooth and well-dressed man named Wyatt Bose chats Jonathan up, offers him a joint, and soon they're pals. When their cell phones are accidentally swapped, Jonathan answers Wyatt's phone to a series of women asking if he's free tonight. Jonathan discovers it's a sex club: busy powerful people meet each other anonymously in hotels. Jonathan falls for one of the club members, whom he knows only as ""S,"" whom he's also seen on a subway. When she goes missing, patterns emerge and Jonathan faces demands involving violence and lots of money.","Crime, Drama, Mystery, Thriller",0.14,0.084,0.202
321,104073,Deep Cover,1992,United States,"A black uniformed policeman is recruited by a devious drug enforcement agent to infiltrate a smuggling organization seeking to expand into designer drugs. This 'ugly side of the war on drugs' explores the context of race, identity and hypocrisy within a brutal and alienating investigation.","Action, Crime, Thriller",0.158,0.294,0.206
322,118956,Deep Rising,1998,"United States, Canada","When a band of ruthless hijackers invade the world's most luxurious cruise ship, they're shocked to discover the passengers have mysteriously vanished! But that doesn't mean they are alone! Something terrifying is lurking just out of sight: a deadly force from the unexplored depths of the ocean that begins to snatch the horrified intruders one by one!","Action, Adventure, Horror, Sci-Fi",0.08,0.226,0.224
323,77416,The Deer Hunter,1978,United States,"Michael, Steven and Nicky are 3 best friends who enjoy going Deer hunting quote often. These men get enlisted to head to Vietnam to fight for their country and celebrate with a farewell party, as well as Nicky marrying a pregnant woman named ""Angela."" After the horrors during the war and edge-grabbing games of Russian Roulette that these men are forced to play, Michael returns home and realizes that his Deer hunting outings aren't the same as they used to be, because of the war and he eventually finds out that Steven is handicapped and Nicky hasn't returned from Vietnam, and in response, he heads back to Vietnam to rescue him.","Drama, War",0.12,0.096,0.224
324,1467304,The Human Centipede (First Sequence),2009,Netherlands,"Two pretty but ditsy American girls are on a road trip through Europe. In Germany, they end up alone at night with a broken car in the woods. They search for help and find an isolated villa. The next day, they awaken to find themselves trapped in a terrifying makeshift basement hospital along with a Japanese man. An older German man identifies himself as a retired surgeon specialized in separating Siamese twins. However, his three ""patients"" are not about to be separated but joined together in a horrific operation. He plans to be the first person to connect people via their gastric systems. By doing so, he plans to bring to life his sick lifetime fantasy, the human centipede.",Horror,0.068,0.102,0.196
325,407887,The Departed,2006,"United States, Hong Kong","In this crime-action tour de force, the South Boston state police force is waging war on Irish-American organized crime. Young undercover cop Billy Costigan is assigned to infiltrate the mob syndicate run by gangland chief Frank Costello. While Billy quickly gains Costello's confidence, Colin Sullivan, a hardened young criminal who has infiltrated the state police as an informer for the syndicate is rising to a position of power in the Special Investigation Unit. Each man becomes deeply consumed by their double lives, gathering information about the plans and counter-plans of the operations they have penetrated. But when it becomes clear to both the mob and the police that there is a mole in their midst, Billy and Colin are suddenly in danger of being caught and exposed to the enemy - and each must race to uncover the identity of the other man in time to save themselves. But is either willing to turn on their friends and comrades they've made during their long stints undercover?","Crime, Drama, Thriller",0.142,0.092,0.232
326,1033575,The Descendants,2011,United States,"Matt King's family has lived in Hawaii for generations. His extended family - namely he and his many cousins - own 25,000 acres of undeveloped land on Kauai held in trust, which ends in seven years. The easiest thing for the family to do is sell the land before the seven years is up, which is all the talk in the state, as, to whom they sell the property could very well change the face of Kauai. Despite the vast wealth that comes with the land, Matt has decided to live solely on what he earns as a Honolulu lawyer. However, Matt has not had a perfect life living in Hawaiian paradise as many believe. He and his wife Elizabeth were having problems in their marriage. She recently got into a boating accident which has placed her in a coma. Their seventeen year old daughter Alex is in boarding school on the big island since they couldn't handle her rebellion, which was made all the worse by an argument of an unknown nature between mother and daughter during Alex's last visit home. And their ten year old daughter Scottie is starting to act out, which Matt doesn't know if he can handle, potentially raising her on his own. Matt decides to bring Alex home upon news that Elizabeth is brain dead, and that she will be pulled off life support. But revelations about Elizabeth and Alex's argument, which is tied indirectly to the issue of the land sale, leads to some decisions on Matt's part about what is best for him in both mourning Elizabeth's death and what is the best thing to do about the land, the two decisions which may be incompatible.","Comedy, Drama",0.162,0.098,0.232
327,1690953,Despicable Me 2,2013,"United States, France, Japan","While Gru, the ex-supervillain is adjusting to family life and an attempted honest living in the jam business, a secret Arctic laboratory is stolen. The Anti-Villain League decides it needs an insider's help and recruits Gru in the investigation. Together with the eccentric AVL agent, Lucy Wilde, Gru concludes that his prime suspect is the presumed dead supervillain, El Macho, whose his teenage son is also making the moves on his eldest daughter, Margo. Seemingly blinded by his overprotectiveness of his children and his growing mutual attraction to Lucy, Gru seems on the wrong track even as his minions are being quietly kidnapped en masse for some malevolent purpose.","Animation, Adventure, Comedy, Crime, Family, Fantasy, Sci-Fi",0.154,0.106,0.148
328,165710,Detroit Rock City,1999,United States,"Four members of a high school band called Mystery do everything they can to attend a KISS concert in Detroit. In order to make it to the show they must steal, cheat, strip, deal with an anti-rock mom and generally do whatever it takes to see the band that has inspired them to be musicians.","Comedy, Music",0.118,0.122,0.242
329,112857,Devil in a Blue Dress,1995,United States,"It is 1948 in LA and Ezikeal ""Easy"" Rawlins, an African-American World War II veteran, is looking for work. At his friend's bar, he is introduced to a white man, DeWitt Albright, who is looking for someone to help him find a missing white woman assumed to be hiding somewhere in LA's Black community. This woman, Daphne Monet, happens to be the fiancée of a wealthy ""blue blood,"" Todd Carter, who is currently the favorite in the city's mayoralty race. Daphne Monet is known to frequent the Black jazz clubs in LA. Easy, innocently, accepts Albright's offer; however, he quickly finds himself amidst murder, crooked cops, ruthless politicians, and brutalizing hoodlums. This is a Chandler-esque ""who-done-it"" with an African-American theme.","Crime, Drama, Mystery, Thriller",0.09,0.122,0.226
330,458352,The Devil Wears Prada,2006,"United States, France","In New York, the simple and naive just-graduated in journalism Andrea Sachs is hired to work as the second assistant of the powerful and sophisticated Miranda Priestly, the ruthless and merciless executive of the Runway fashion magazine. Andrea dreams to become a journalist and faces the opportunity as a temporary professional challenge. The first assistant Emily advises Andrea about the behavior and preferences of their cruel boss, and the stylist Nigel helps Andrea to dress more adequately for the environment. Andrea changes her attitude and behavior, affecting her private life and the relationship with her boyfriend Nate, her family and friends. In the end, Andrea learns that life is made of choices.","Comedy, Drama",0.168,0.062,0.24
331,118971,The Devil's Advocate,1997,"United States, Germany","Kevin Lomax, a ruthless young Florida attorney who never lost a case, is recruited by the most powerful law firm in the world. In spite of his mother's disagreement, which compares New York City to Babylon, he accepts the offer and the money that comes along. But soon, his wife starts feeling homesick as she witnesses devilish apparitions. However, Kevin is sinking in his new cases and pays less and less attention to his wife. His boss and mentor, John Milton, seems to always know how to overcome every problem and that just freaks Kevin right off.","Drama, Mystery, Thriller",0.174,0.088,0.222
332,99423,Die Hard 2,1990,United States,"After the terrifying events in LA, John McClane (Willis) is about to go through it all again. A team of terrorists, led by Col. Stuart (Sadler) is holding the entire airport hostage. The terrorists are planning to rescue a drug lord from justice. In order to do so, they have seized control of all electrical equipment affecting all planes. With no runway lights available, all aircraft have to remain in the air, with fuel running low, McClane will need to be fast.","Action, Thriller",0.082,0.186,0.136
333,95016,Die Hard,1988,United States,"NYPD cop John McClane goes on a Christmas vacation to visit his wife Holly in Los Angeles where she works for the Nakatomi Corporation. While they are at the Nakatomi headquarters for a Christmas party, a group of robbers led by Hans Gruber take control of the building and hold everyone hostage, with the exception of John, while they plan to perform a lucrative heist. Unable to escape and with no immediate police response, John is forced to take matters into his own hands.","Action, Thriller",0.13,0.078,0.206
334,83833,Diner,1982,United States,"Early twenty-something Baltimoreans Eddie, Shrevie, Boogie, Billy, Fenwick and Modell have been friends since they were kids, and the center of their lives has been and still is the Fells Point Diner. In the last week of 1959, Baltimore Colts fanatic Eddie is scheduled to marry Elyse on New Year's Eve, but might call it off if she doesn't pass his Colts quiz on the 29th. Inexperienced Eddie turns to the only other married one of their bunch, electronics salesman and music aficionado Shrevie, for advice, but Shrevie might not be the best marriage advisor since he doesn't yet realize he probably married his wife Beth for the wrong reasons. Beth has lost her sense of identity, is unhappy in her marriage, and contemplates having an affair with someone who provides what she believes is a sympathetic shoulder. Hairdresser and law school student Boogie is the player of the bunch and has major financial problems because of his quest for the fast buck. Generally strait-laced Billy, Eddie's best man who has been away getting his MBA, has come back to Baltimore a few days early to clarify his relationship with his girlfriend Barbara. Smart-aleck Fen is a college dropout who lives off his trust fund and doesn't much like his family--just what their money can buy him. And insecure Modell is afraid to ask for anything directly. As 1960 approaches, they collectively deal with how to truly be adults.","Comedy, Drama",0.228,0.088,0.174
335,104114,The Distinguished Gentleman,1992,United States,"In the conniving world of politics, even a professional shyster like Thomas Jefferson Johnson (Eddie Murphy) can find himself outmatched. After using name recognition to get elected, Johnson enjoys many of the same financial perks as other politicians. However, while investigating the connection between electric companies and cancer in young children, he unexpectedly develops a conscience. Unfortunately, fellow Congressman Dick Dodge (Lane Smith) isn't about to let him rock the boat.","Comedy, Crime",0.164,0.082,0.162
336,1853728,Django Unchained,2012,United States,"In 1858, a bounty hunter named Schultz seeks out a slave named Django and buys him because he needs him to find some men he is looking for. After finding them, Django wants to find his wife, Broomhilda, who along with him were sold separately by his former owner for trying to escape. Schultz offers to help him if he chooses to stay with him and be his partner. Eventually they learn that she was sold to a plantation in Mississippi. Knowing they can't just go in and say they want her, they come up with a plan so that the owner will welcome them into his home and they can find a way.","Drama, Western",0.114,0.292,0.26
337,97216,Do the Right Thing,1989,United States,"This film looks at life in the Bedford-Stuyvesant district of Brooklyn on a hot summer Sunday. As he does everyday, Sal Fragione opens the pizza parlor he's owned for 25 years. The neighborhood has changed considerably in the time he's been there and is now composed primarily of African-Americans and Hispanics. His son Pino hates it there and would like nothing better than to relocate the eatery to their own neighborhood. For Sal however, the restaurant represents something that is part of his life and sees it as a part of the community. What begins as a simple complaint by one of his customers, Buggin Out - who wonders why he has only pictures of famous Italian-Americans on the wall when most of his customers are black - eventually disintegrates into violence as frustration seemingly brings out the worst in everyone.","Comedy, Drama",0.236,0.082,0.224
338,72890,Dog Day Afternoon,1975,United States,"Based upon a real-life story that happened in the early seventies in which the Chase Manhattan Bank in Gravesend, Brooklyn, was held siege by a bank robber determined to steal enough money for his wife (a trans woman) to undergo a sex change operation. On a hot summer afternoon, the First Savings Bank of Brooklyn is held up by Sonny and Sal, two down-and-out characters. Although the bank manager and female tellers agree not to interfere with the robbery, Sonny finds that there's actually nothing much to steal, as most of the cash has been picked up for the day. Sonny then gets an unexpected phone call from Police Captain Moretti, who tells him the place is surrounded by the city's entire police force. Having few options under the circumstances, Sonny nervously bargains with Moretti, demanding safe escort to the airport and a plane out of the country in return for the bank employees' safety.","Biography, Crime, Drama, Thriller",0.114,0.096,0.198
339,120655,Dogma,1999,United States,"An abortion clinic worker with a special heritage is enlisted to prevent two angels from reentering Heaven and thus undoing the fabric of the universe. Along the way, she is aided by two prophets, Jay and Silent Bob. With the help of Rufus, the 13th Apostle, they must stop those who stand in their way and prevent the angels from entering Heaven.","Adventure, Comedy, Drama, Fantasy",0.136,0.09,0.194
340,119008,Donnie Brasco,1997,United States,"This true story follows FBI agent Joe Pistone as he infiltrates the mafia of New York. Befriending Lefty Ruggiero, Pistone (under the name Donnie Brasco) is able to embed himself in a mafia faction led by Sonny Black. Ruggiero and Pistone become tight as the group goes about collecting money for 'the bosses'. Eventually, the group become big-time when Black himself becomes a boss; all the while, Pistone collects evidence. However, the trials and tribulations of the undercover work become more than Pistone can bear. His marriage falls apart, and to top it off, the mafia suspect a mole in the organization. The real dilemma is afforded to Pistone, who knows if he walks away from the mafia, Ruggiero will be the one punished.","Biography, Crime, Drama",0.22,0.098,0.186
341,101761,The Doors,1991,"United States, France","Oliver Stone's homage to 1960s rock group The Doors also doubles as a biography of the group's late singer, the ""Electric Poet"" Jim Morrison. The movie follows Morrison from his days as a film student in Los Angeles to his death in Paris, France at age 27 in 1971. The movie features a tour-de-force performance by Val Kilmer, who not only looks like Jim Morrison's long-lost twin brother, but also sounds so much like him that he did much of his own singing. It has been written that even the surviving Doors had trouble distinguishing Kilmer's vocals from Morrison's originals.","Biography, Drama, Music",0.126,0.088,0.242
342,36775,Double Indemnity,1944,United States,"In 1938, Walter Neff, an experienced salesman of the Pacific All Risk Insurance Co., meets the seductive wife of one of his clients, Phyllis Dietrichson, and they have an affair. Phyllis proposes to kill her husband to receive the proceeds of an accident insurance policy and Walter devises a scheme to receive twice the amount based on a double indemnity clause. When Mr. Dietrichson is found dead on a train track, the police accept the determination of accidental death. However, the insurance analyst and Walter's best friend Barton Keyes does not buy the story and suspects that Phyllis has murdered her husband with the help of another man.","Crime, Drama, Film-Noir, Mystery, Thriller",0.094,0.118,0.232
343,1127180,Drag Me to Hell,2009,United States,"Christine Brown is a loan officer at a bank but is worried about her lot in life. She's in competition with a competent colleague for an assistant manager position and isn't too sure about her status with a boyfriend. Worried that her boss will think less of her if she shows weakness, she refuses a time extension on a loan to an old woman, Mrs. Ganush, who now faces foreclosure and the loss of her house. In retaliation, the old woman place a curse on her which, she subsequently learns, will result in her being taken to hell in a few days time. With the help of a psychic, she tries to rid herself of the demon, but faces several hurdles in the attempt.","Horror, Thriller",0.098,0.104,0.27
344,82288,Dragonslayer,1981,"United States, United Kingdom","A King has made a pact with a dragon where he sacrfices virgins to it, and the dragon leaves his kingdom alone. An old wizard, and his keen young apprentice volunteer to kill the dragon and attempt to save the next virgin in line, the King's own daughter.","Action, Adventure, Fantasy",0.072,0.162,0.236
345,1502404,Drive Angry,2011,United States,"John Milton is up against the clock: Jonah King, the leader of a Satanic cult, has murdered Milton's daughter and kidnapped her baby. In three days, King and his followers will sacrifice the child at midnight. Milton picks up the trail in Oklahoma as well as rescuing a waitress named Piper from her brutal, two-timing fiancé. There are odd things about Milton: his driver's license is out of date, he has a very strange gun, and he's being pursued by a man in a suit who carries FBI ID and calls himself the Accountant. Piper, who's lived a life on the sidelines, has to piece things together on the fly as they close in on King.","Action, Fantasy, Thriller",0.162,0.202,0.102
346,780504,Drive,2011,United States,"This action drama follows a mysterious man who has multiple jobs as a garage mechanic, a Hollywood stuntman and a getaway driver seems to be trying to escape his shady past as he falls for his neighbor - whose husband is in prison and who's looking after her child alone. Meanwhile, his garage mechanic boss is trying to set up a race team using gangland money, which implicates our driver as he is to be used as the race team's main driver. Our hero gets more than he bargained for when he meets the man who is married to the woman he loves.","Crime, Drama",0.142,0.128,0.206
347,157503,Drop Dead Gorgeous,1999,"Germany, United States","In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps. Explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town the police are pretty relaxed about it all. Despite everything, main rival (but nice) Amber Atkins won't be stopped. There could well be more death and disappointment to come.","Comedy, Romance, Thriller",0.194,0.078,0.158
348,23969,Duck Soup,1933,United States,"The country of Freedonia is in the middle of a financial crisis and on the brink of revolution. In order to gain a bail-out from the wealthy Mrs Teasdale, the government appoints Rufus T Firefly as its president. However, Mr Firefly shuns the pomp and pretentiousness of government; along with the prudence and rationality of it too. Meanwhile, the neighbouring country of Sylvania is plotting to overthrow Freedonia and sends Pinky and Chicolini to spy on Firefly. War seems inevitable.","Comedy, Musical, War",0.14,0.088,0.2
349,109686,Dumb and Dumber,1994,United States,"Harry and Lloyd are two good friends who happen to be really stupid. The duo set out on a cross country trip from Providence to Aspen, Colorado to return a briefcase full of money to its rightful owner, a beautiful woman named Mary Swanson. After a trip of one mishap after another, the duo eventually make it to Aspen. But the two soon realize that Mary and her briefcase are the least of their problems.",Comedy,0.118,0.086,0.162
350,87182,Dune,1984,"United States, Mexico","In the distant year of 10191, all the planets of the known Universe are under the control of Padishah Emperor Shaddam IV and the most important commodity in the Universe is a substance called the spice ""MELANGE"" which is said to have the power of extending life, expanding the consciousness and even to ""fold space"" ; being able to travel to any distance without physically moving. This spice ""MELANGE"" is said to only be produced in the desert planet of Arrakis, where the FREMEN people have the prophecy of a man who will lead them to true freedom. This ""desert planet""of Arrakis is also known as DUNE. A secret report of the space ""GUILD"" talks about some circumstances and plans that could jeopardize the production of ""SPICE"" with four planets involved: ARRAKIS, CALADAN, GIEDI PRIME and KAITAIN, a world at least visually very alike to Earth and house of the Emperor of the known Universe. The ""GUILD"" sends a third stage navigator to KAITAIN to ask details from the Emperor and to demand him the killing of young Paul Atreides, son of the Duke Leto Atreides of CALADAN.","Action, Adventure, Sci-Fi",0.112,0.086,0.206
351,1059786,Eagle Eye,2008,"United States, Germany","Jerry Shaw is an amiable slacker with an over-achieving twin brother. After his twin dies in an accident, strange things happen to Jerry at a dizzying pace: a fortune shows up in his bank account, weapons are delivered to his flat, and a voice on his cell phone tells him the police are on their way. Jerry follows the voice's instructions, and soon he and a woman he's never met are racing through the city, on to a plane, and eventually to the Pentagon, chased by the FBI. She is Rachel Holloman, a single mom; the voice has threatened her son's death if she doesn't cooperate. The voice seems to know everything. Who is behind it, what is being planned, and why Jerry and Rachel?","Action, Mystery, Thriller",0.116,0.09,0.212
352,765443,Eastern Promises,2007,"United Kingdom, Canada, United States","In London, the Russian pregnant teenager Tatiana arrives bleeding in a hospital, and the doctors save her baby only. The Russian descendant midwife Anna Khitrova finds Tatiana's diary written in Russian language in her belongings and decided to find her family to deliver the baby, she brings the diary home and ask her uncle Stepan to translate the document. Stepan refuses, but Anna finds a card of a restaurant owned by the Russian Semyon inside the diary and she visits the old man trying to find a lead to contact Tatiana's family. When she mentions the existence of the diary, Semyon immediately offers to translate the document. However, Stepan translates part of the diary and Anna discovers that Semyon and his sick son Kirill had raped Tatiana when she was fourteen years old and forced her to work as prostitute in a brothel of their own. Further, Semyon is the dangerous boss of the Russian mafia ""Vory v Zakone"", jeopardizing the safety of Anna and her family. Meanwhile, Semyon's driver Nikolai Luzhin gets close to Kirill and Semyon, climbing positions in the criminal organization, but he helps Anna, her family and the baby.","Action, Crime, Drama, Thriller",0.114,0.154,0.226
353,1282140,Easy A,2010,United States,"After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in ""The Scarlet Letter,"" which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.","Comedy, Drama, Romance",0.2,0.122,0.172
354,131369,Edtv,1999,United States,"In a Hail Mary move for corporate preservation, the San Francisco based Northwest Broadcasting Corporation launches True TV, a new network which will broadcast the life of an Average Joe or Jane, 24/7 live and thus unedited, the subject chosen signed initially for one month. The project is conceived and led by one of the producers, Cynthia, but her boss, NWBC president Whitaker, will take the credit if it succeeds, and let her sink as the captain of the ship if it fails. The network is rebranded EdTV when Cynthia believes she's found her subject, Ed Pekurny, a native Texas hayseed, who fits the two main criteria that she is looking for in the person: he is easy on the eyes, and he has what seems to be a potential trainwreck of a life in that he he is thirty-one years old, spends most of his time hanging out at the bar, and has no ambition beyond his longtime dead end job as a clerk in a video store. Ed did not actively campaign for the job - his blowhard of a brother Ray was the one who played to the cameras when Cynthia's team was looking for subjects - but ultimately decided to do it after discussing it with those close to him, namely his immediately family of his mother, stepfather, and two siblings. After a slow start and despite some people associated with Ed hamming it up to the cameras in wanting their fifteen minutes of fame or more, Ed becomes enough of a toast to the TV watching public for the network to become a success. However, having the cameras rolling during certain times may not be the most advantageous for those directly involved, especially as someone from Ed's distant past reenters his life, and an issue with regard to Ray's relationship with his current girlfriend, a UPS delivery person named Shari who if Ed was being honest would admit that he is attracted to himself. Other issues that eventually do emerge is Ed and those around him using the cameras as a convenient excuse for things that happen, and as Whitaker, against Cynthia's wants as the moves being totally self-serving, begins to manipulate Ed to make EdTV more salacious TV viewing.","Comedy, Drama",0.184,0.076,0.22
355,109707,Ed Wood,1994,United States,"Because of his eccentric habits and bafflingly strange films, director Edward D. Wood Jr. is a Hollywood outcast. Nevertheless, with the help of the formerly famous Bela Lugosi and a devoted cast and crew of show-business misfits who believe in Ed's off-kilter vision, the filmmaker is able to bring his oversize dreams to cinematic life. Despite a lack of critical or commercial success, Ed and his friends manage to create an oddly endearing series of extremely low-budget films.","Biography, Comedy, Drama",0.176,0.092,0.24
356,99487,Edward Scissorhands,1990,United States,"In a castle high on top of a hill lives an inventor's greatest creation - Edward, a near-complete person. The creator died before he could finish Edward's hands; instead, he is left with metal scissors for hands. Since then, he has lived alone, until a kind lady called Peg discovers him and welcomes him into her home. At first, everyone welcomes him into the community, but soon things begin to take a change for the worse.","Drama, Fantasy, Romance",0.142,0.11,0.25
357,271367,Eight Legged Freaks,2002,United States,"After a long absence, Chris McCormick returns to his quiet hometown of Prosperity, Arizona, to reopen his late father's mines. However, a chemical spill and lethal toxic waste have created an unstoppable army of giant spiders who prey on the unsuspecting locals, turning Prosperity into an endless buffet. Now, it's up to Chris; Sheriff Sam Parker; her son Mike; Sam's plucky daughter, Ashley; the conspiracy theorist, Harlan, and a handful of survivors to stop the hairy menace, and save the town. But, who can stand in the way of the disgusting eight-legged freaks?","Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",0.12,0.11,0.214
358,80678,The Elephant Man,1980,"United States, United Kingdom","In Victorian London, Dr. Frederick Treves with the London Hospital comes across a circus sideshow attraction run by a man named Bytes called ""The Elephant Man"". In actuality, the creature on display is indeed a man, twenty-one-year-old Joseph ""John"" Merrick, who has several physical deformities, including an oversized and disfigured skull, and an oversized and disfigured right shoulder. Brutish Bytes, his ""owner"", only wants whatever he can get economically by presenting Merrick as a freak. Treves manages to bring Merrick under his care at the hospital, not without several of its own obstacles, including being questioned by those in authority since Merrick cannot be cured. Treves initially believes Bytes' assertion that mute Merrick is an imbecile, but ultimately learns that Merrick can speak and is a well-read and articulate man. As news of Merrick hits the London newspapers, he becomes a celebrated curiosity amongst London's upper class, including with Mrs. Kendal, a famed actress. Despite treated much more humanely, the question becomes whether Treves' actions are a further exploitation of Merrick. And as Merrick becomes more famous, others try to get their two-cents worth from who still remains a curiosity and a freak to most, including to Bytes, who has since lost his meal ticket.","Biography, Drama",0.14,0.098,0.232
359,414055,Elizabeth: The Golden Age,2007,"United Kingdom, France, Germany, United States","Two faiths, two empires, two rulers - colliding in 1588. Papist Spain wants to bring down the heretic Elizabeth. Philip is building an armada but needs a rationale to attack. With covert intrigue, Spain sets a trap for the Queen and her principal secretary, Walsingham, using as a pawn Elizabeth's cousin Mary Stuart, who's under house arrest in the North. The trap springs, and the armada sets sail, to rendezvous with French ground forces and to attack. During these months, the Virgin Queen falls in love with Walter Raleigh, keeping him close to court and away from the sea and America. Is treachery or heroism at his heart? Does loneliness await her passionate majesty?","Biography, Drama, History, War",0.19,0.072,0.182
360,278435,Enough,2002,United States,"Local waitress Slim Miller discovers that the dream man she married isn't who she thought he was. Slim and her young daughter try to escape (aided by her previous boyfriend), but the now villainous husband pursues her relentlessly. Fearing also for the safety of her daughter, Slim decides that there's only one way out of the marriage: kill him.","Crime, Drama, Thriller",0.13,0.096,0.21
361,195685,Erin Brockovich,2000,United States,"Erin Brockovich-Ellis is an unemployed single mother, desperate to find a job, but is having no luck. This losing streak even extends to a failed lawsuit against a doctor in a car accident she was in. With no alternative, she successfully browbeats her lawyer to give her a job in compensation for the loss. While no one takes her seriously, with her trashy clothes and earthy manners, that soon changes when she begins to investigate a suspicious real estate case involving the Pacific Gas & Electric Company. What she discovers is that the company is trying quietly to buy land that was contaminated by hexavalent chromium, a deadly toxic waste that the company is improperly and illegally dumping and, in turn, poisoning the residents in the area. As she digs deeper, Erin finds herself leading point in a series of events that would involve her law firm in one of the biggest class action lawsuits in American history against a multi-billion dollar corporation.","Biography, Drama",0.164,0.108,0.144
362,116225,Escape from L.A.,1996,United States,"The year is 2013 and Snake Plissken is back but this time it's L.A., which through the agency of earthquakes has become an island of the damned. But something has gone wrong in this new moral order, because the President's daughter has absconded to L.A. with a detonation device, and Snake is commandeered to retrieve it. But just below the surface there is a coiled Snake ready to strike.","Action, Adventure, Sci-Fi, Thriller",0.072,0.254,0.238
363,82340,Escape from New York,1981,United States,"In the future, crime is out of control and New York City's Manhattan is a maximum security prison. Grabbing a bargaining chip right out of the air, convicts bring down the President's plane in bad old Gotham. Gruff Snake Plissken, a one-eyed lone warrior new to prison life, is coerced into bringing the President, and his cargo, out of this land of undesirables.","Action, Adventure, Sci-Fi",0.148,0.112,0.2
364,338013,Eternal Sunshine of the Spotless Mind,2004,United States,"A man, Joel Barish, heartbroken that his girlfriend Clementine underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realizes that he still loves her, and may be too late to correct his mistake.","Drama, Romance, Sci-Fi",0.212,0.078,0.218
365,85995,National Lampoon's Vacation,1983,United States,"The Griswold family are on a quest. A quest to a Walley World theme park for a family vacation, but things aren't going to go exactly as planned, especially when Clark Griswold is losing all thought towards a mysterious blonde in a red Ferrari.","Adventure, Comedy",0.2,0.076,0.228
366,1949376,Maverick/Trading Mom/The Return of Jafar/Widows' Peak/Even Cowgirls Get the Blues,1994,,"Gene Siskel and Roger Ebert review five new movies and recommend a video. Two marginal thumbs up for Maverick (1994), the genial western based on the old TV series. Both agree that its main defect is overstaying its welcome. Two thumbs way down for the dreary and depressing children's film, Trading Mom (1994). Sissy Spacek plays four roles and is bad in all of them. Two thumbs up for the straight-to-video animated Disney sequel, The Return of Jafar (1994). Both are pleased to see the characters from Aladdin (1992) a second time. Two big thumbs up for Widows' Peak (1994), an off-beat mystery tale about Irish women. It's rare for a movie to surprise movie critics, but both critics found plenty of surprises here. Two very disappointed thumbs down for Gus Van Sant's outdated and overly quirky Even Cowgirls Get the Blues (1993). Uma Thurman's two grotesquely large thumbs did nothing for them. The ""Video Pick of the Week"" is The Remains of the Day (1993).",Talk-Show,0.208,0.092,0.124
